ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,facilities,additional_facilities,Column1
105581987,Seasons Garden Residences @ Wangsa Maju,2017,"RM 1,500 per month",Kuala Lumpur - Wangsa Maju,Service Residence,4,1,2,900 sq.ft.,Partially Furnished,"Jogging Track, Multipurpose hall, Parking, Security, Barbeque area, Minimart, Playground, Swimming Pool, Gymnasium","Air-Cond, Cooking Allowed",
106041560,Putra Suria Residence,,"RM 1,500 per month",Kuala Lumpur - Cheras,Condominium,3,,2,750 sq.ft.,Fully Furnished,"Jogging Track, Parking, Swimming Pool, Security, Gymnasium, Minimart",,
105719725,Suasana Lumayan,2015,"RM 1,500 per month",Kuala Lumpur - Cheras,Condominium,4,1,2,1142 sq.ft.,Partially Furnished,"Playground, Sauna, Security, Minimart, Gymnasium, Lift, Parking, Swimming Pool","Near KTM/LRT, Cooking Allowed",
106040339,Putra Suria Residence,,"RM 1,500 per month",Kuala Lumpur - Cheras,Apartment,3,1,2,750 sq.ft.,Fully Furnished,"Security, Jogging Track, Parking, Minimart, Gymnasium, Lift, Playground","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",
106039811,Maytower,2007,"RM 1,500 per month",Kuala Lumpur - KL City,Service Residence,1,,1,350 sq.ft.,Fully Furnished,"Sauna, Security, Swimming Pool, Gymnasium, Lift, Parking","Washing Machine, Cooking Allowed, Near KTM/LRT, Air-Cond",
106038671,Vista Sentul Residences,2023,"RM 1,500 per month",Kuala Lumpur - Sentul,Service Residence,3,1,2,800 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Security, Lift, Parking, Multipurpose hall, Gymnasium",,
106037027,OUG Parklane,2015,"RM 1,500 per month",Kuala Lumpur - OUG,Service Residence,3,1,2,950 sq.ft.,Partially Furnished,"Parking, Playground, Swimming Pool, Security",,
105700841,M Centura,2021,"RM 1,500 per month",Kuala Lumpur - Sentul,Service Residence,3,1,2,850 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Barbeque area, Security, Multipurpose hall, Parking",,
105528455,Queensville,,"RM 1,500 per month",Kuala Lumpur - Cheras,Condominium,1,,1,526 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",
106020561,Residensi Platinum Teratai,2019,"RM 1,500 per month",Kuala Lumpur - Setapak,Condominium,3,2,2,928 sq.ft.,Partially Furnished,"Parking, Swimming Pool, Security, Gymnasium, Multipurpose hall, Playground",,
105345469,Residensi Aman Jalil,2022,"RM 1,500 per month",Kuala Lumpur - Bukit Jalil,Apartment,3,1,2,900 sq.ft.,Partially Furnished,"Multipurpose hall, Parking, Gymnasium, Security, Lift, Playground, Swimming Pool, Minimart, Barbeque area","Cooking Allowed, Near KTM/LRT, Air-Cond, Washing Machine",
104533482,Residensi Aman Jalil,2022,"RM 1,500 per month",Kuala Lumpur - Bukit Jalil,Apartment,3,1,2,900 sq.ft.,Partially Furnished,"Multipurpose hall, Security, Playground, Parking, Swimming Pool, Lift, Gymnasium, Minimart","Cooking Allowed, Near KTM/LRT, Air-Cond",
105217294,Menara Polo,,"RM 1,500 per month",Kuala Lumpur - Desa Pandan,Condominium,2,,1,850 sq.ft.,Partially Furnished,"Parking, Playground, Tennis Court, Barbeque area, Sauna, Security, Gymnasium, Swimming Pool, Squash Court, Lift, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",
106016042,Putra Suria Residence,,"RM 1,500 per month",Kuala Lumpur - Cheras,Condominium,3,1,2,800 sq.ft.,Fully Furnished,"Gymnasium, Jogging Track, Parking, Minimart, Security, Swimming Pool",,
69265723,The Scott Garden,2011,"RM 1,500 per month",Kuala Lumpur - Old Klang Road,Duplex,1,,2,775 sq.ft.,Fully Furnished,,Air-Cond,
105804962,Delima J Desa Pandan,,"RM 1,500 per month",Kuala Lumpur - Desa Pandan,Apartment,3,,2,990 sq.ft.,Fully Furnished,"Parking, Security",,
106011909,Skyville @ Benteng 8,2017,"RM 1,500 per month",Kuala Lumpur - Old Klang Road,Service Residence,3,2,1,1035 sq.ft.,Partially Furnished,"Gymnasium, Lift, Playground, Barbeque area, Parking, Security",,
106005250,Putra Suria Residence,,"RM 1,500 per month",Kuala Lumpur - Cheras,Condominium,3,1,2,800 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",
105883230,Kenwingston Avenue,2022,"RM 1,500 per month",Kuala Lumpur - Sungai Besi,Service Residence,2,,1,650 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Near KTM/LRT, Washing Machine",
105988429,OUG Parklane,2015,"RM 1,500 per month",Kuala Lumpur - OUG,Service Residence,3,1,2,950 sq.ft.,Partially Furnished,"Security, Swimming Pool, Playground, Parking, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT",
105877962,Residensi Aman Jalil,2022,"RM 1,500 per month",Kuala Lumpur - Bukit Jalil,Apartment,3,1,2,900 sq.ft.,Partially Furnished,"Lift, Swimming Pool, Playground, Security, Multipurpose hall, Parking, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT",
102590334,Bayu Tasik 1,1999,"RM 1,500 per month",Kuala Lumpur - Cheras,Condominium,3,1,2,920 sq.ft.,Fully Furnished,"Parking, Gymnasium, Swimming Pool, Playground, Security, Minimart, Barbeque area","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",
105983312,Residensi Wangsa Meranti,2018,"RM 1,500 per month",Kuala Lumpur - Setapak,Condominium,3,1,2,809 sq.ft.,Fully Furnished,"Security, Playground, Parking, Swimming Pool, Gymnasium, Sauna, Lift, Barbeque area, Jogging Track, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",
106012147,Razak City Residences (RC Residence),2020,"RM 1,450 per month",Kuala Lumpur - Sungai Besi,Service Residence,2,1,2,845 sq.ft.,Partially Furnished,"Security, Swimming Pool, Barbeque area, Gymnasium, Playground, Jogging Track, Parking, Lift","Cooking Allowed, Near KTM/LRT",
105984452,Prisma Cheras,,"RM 1,450 per month",Kuala Lumpur - Cheras,Condominium,2,1,1,717 sq.ft.,Fully Furnished,"Gymnasium, Parking, Playground, Security, Swimming Pool, Barbeque area, Lift, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",
103067789,The Scott Garden,2011,"RM 1,400 per month",Kuala Lumpur - Old Klang Road,Duplex,1,1,2,775 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",
105785613,Sky Awani Residensi,2019,"RM 1,400 per month",Kuala Lumpur - Sentul,Condominium,3,1,2,800 sq.ft.,Partially Furnished,"Sauna, Parking, Security, Playground, Swimming Pool, Jogging Track, Minimart, Lift, Gymnasium, Multipurpose hall",Cooking Allowed,
105489492,PPA1M Mercu Jalil,2022,"RM 1,400 per month",Kuala Lumpur - Bukit Jalil,Apartment,3,1,2,1050 sq.ft.,Partially Furnished,"Parking, Lift, Security, Multipurpose hall, Playground, Jogging Track, Barbeque area, Minimart","Cooking Allowed, Near KTM/LRT, Air-Cond",
105768835,D Alamanda,2014,"RM 1,400 per month",Kuala Lumpur - Cheras,Service Residence,2,1,2,916 sq.ft.,Fully Furnished,"Security, Minimart, Swimming Pool, Parking, Gymnasium, Barbeque area, Playground, Lift","Cooking Allowed, Air-Cond",
104740255,Razak City Residences (RC Residence),2020,"RM 1,400 per month",Kuala Lumpur - Sungai Besi,Service Residence,2,1,2,800 sq.ft.,Partially Furnished,"Security, Jogging Track, Barbeque area, Playground, Swimming Pool, Parking, Lift, Gymnasium, Minimart","Cooking Allowed, Air-Cond, Near KTM/LRT",
105984095,Platinum Lake PV 21,2016,"RM 1,400 per month",Kuala Lumpur - Setapak,Service Residence,2,2,2,900 sq.ft.,Partially Furnished,"Parking, Minimart, Gymnasium, Club house, Security, Playground, Swimming Pool, Lift, Sauna, Barbeque area, Jogging Track, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine",
105953855,Queensville,,"RM 1,400 per month",Kuala Lumpur - Cheras,Condominium,1,,1,526 sq.ft.,Partially Furnished,"Lift, Security","Air-Cond, Washing Machine",
105747373,Bayu Tasik 1,1999,"RM 1,400 per month",Kuala Lumpur - Cheras,Condominium,3,1,2,920 sq.ft.,Fully Furnished,"Minimart, Swimming Pool, Gymnasium, Security, Playground, Parking, Barbeque area, Lift","Cooking Allowed, Air-Cond, Near KTM/LRT, Washing Machine",
105758800,Vista Langkawi @ Residensi PV 18,2021,"RM 1,400 per month",Kuala Lumpur - Setapak,Service Residence,3,1,2,800 sq.ft.,Not Furnished,"Sauna, Playground, Lift, Multipurpose hall, Security, Parking",,
105888517,Danau Murni,2005,"RM 1,400 per month",Kuala Lumpur - Taman Desa,Condominium,3,1,2,741 sq.ft.,Fully Furnished,"Parking, Minimart, Barbeque area, Security, Playground, Swimming Pool, Tennis Court, Multipurpose hall, Lift, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",
106020203,PPA1M Mercu Jalil,2022,"RM 1,400 per month",Kuala Lumpur - Bukit Jalil,Apartment,3,,2,1000 sq.ft.,Partially Furnished,"Parking, Lift, Multipurpose hall, Security, Playground, Jogging Track",,
105329203,The Elements,2015,"RM 1,400 per month",Kuala Lumpur - Ampang,Service Residence,1,,1,550 sq.ft.,Fully Furnished,"Swimming Pool, Sauna, Jogging Track, Barbeque area, Playground, Gymnasium, Multipurpose hall, Security","Air-Cond, Washing Machine, Cooking Allowed",
106007185,Putra Suria Residence,,"RM 1,400 per month",Kuala Lumpur - Cheras,Apartment,3,1,2,800 sq.ft.,Fully Furnished,"Security, Minimart, Gymnasium, Swimming Pool, Jogging Track, Parking",,
106005705,Razak City Residences (RC Residence),2020,"RM 1,400 per month",Kuala Lumpur - Sungai Besi,Service Residence,2,,2,800 sq.ft.,Partially Furnished,"Playground, Parking, Security, Barbeque area, Swimming Pool, Gymnasium, Lift, Jogging Track",Cooking Allowed,
105953894,Sky Meridien,2022,"RM 1,400 per month",Kuala Lumpur - Sentul,Service Residence,2,2,2,795 sq.ft.,Partially Furnished,"Playground, Sauna, Gymnasium, Multipurpose hall, Swimming Pool, Parking, Security, Lift, Barbeque area","Air-Cond, Cooking Allowed, Near KTM/LRT",
104815232,Green Avenue,2003,"RM 1,400 per month",Kuala Lumpur - Bukit Jalil,Condominium,2,1,2,1080 sq.ft.,Partially Furnished,"Parking, Jogging Track, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT",
105893033,Pangsapuri Mawar (Sentul),,"RM 1,400 per month",Kuala Lumpur - Sentul,Condominium,3,1,2,1007 sq.ft.,Partially Furnished,"Parking, Security, Minimart, Lift, Playground, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",
105945323,Platinum Lake PV 21,2016,"RM 1,400 per month",Kuala Lumpur - Setapak,Condominium,2,,2,900 sq.ft.,Partially Furnished,"Swimming Pool, Minimart, Gymnasium, Club house, Playground, Security, Parking",,
105844005,Residensi Aman Jalil,2022,"RM 1,400 per month",Kuala Lumpur - Bukit Jalil,Apartment,3,1,2,900 sq.ft.,Partially Furnished,"Playground, Parking, Multipurpose hall, Swimming Pool, Lift, Security, Gymnasium",,
104645216,Residensi Suria Pantai,2020,"RM 1,400 per month",Kuala Lumpur - Pantai,Apartment,3,1,2,810 sq.ft.,Not Furnished,"Parking, Swimming Pool, Security, Minimart, Playground, Multipurpose hall, Lift, Barbeque area",Cooking Allowed,
105786550,Prima Court,,"RM 1,399 per month",Kuala Lumpur - Ampang,Apartment,3,1,2,850 sq.ft.,Partially Furnished,"Playground, Security, Barbeque area, Parking","Cooking Allowed, Near KTM/LRT",
106040998,Taman Bukit Segar,,"RM 1,350 per month",Kuala Lumpur - Cheras,Others,1,1,1,650 sq.ft.,Partially Furnished,"Parking, Playground, Minimart, Multipurpose hall, Jogging Track, Lift",Air-Cond,
106039657,Platinum Lake PV 21,2016,"RM 1,350 per month",Kuala Lumpur - Setapak,Service Residence,2,1,2,900 sq.ft.,Partially Furnished,"Club house, Gymnasium, Playground, Security, Minimart, Parking, Swimming Pool",,
106012397,Residensi Aman Jalil,2022,"RM 1,350 per month",Kuala Lumpur - Bukit Jalil,Apartment,3,,2,900 sq.ft.,Partially Furnished,"Gymnasium, Parking, Playground, Swimming Pool, Lift, Security, Multipurpose hall",Air-Cond,
106010994,Mercu Jalil,2022,"RM 1,350 per month",Kuala Lumpur - Sri Petaling,Apartment,3,,2,1000 sq.ft.,Not Furnished,"Jogging Track, Lift, Parking, Security, Multipurpose hall, Playground",,
104967012,Danau Murni,2005,"RM 1,350 per month",Kuala Lumpur - Taman Desa,Condominium,3,,2,900 sq.ft.,Fully Furnished,"Security, Swimming Pool, Parking, Playground, Barbeque area, Minimart",,
106004171,Platinum OUG Residence,2021,"RM 1,350 per month",Kuala Lumpur - OUG,Condominium,3,1,2,1200 sq.ft.,Partially Furnished,"Security, Lift, Playground, Parking","Cooking Allowed, Near KTM/LRT",
105536104,Endah Regal,1995,"RM 1,350 per month",Kuala Lumpur - Sri Petaling,Condominium,3,1,2,1017 sq.ft.,Fully Furnished,"Security, Gymnasium, Tennis Court, Parking, Swimming Pool, Sauna, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",
105393999,Neu Suites,2021,"RM 1,300 per month",Kuala Lumpur - Ampang,Service Residence,2,,2,450 sq.ft.,Partially Furnished,"Security, Lift, Playground, Swimming Pool, Parking, Multipurpose hall",,
106050842,Prima Setapak,,"RM 1,300 per month",Kuala Lumpur - Setapak,Condominium,3,,2,1250 sq.ft.,Not Furnished,"Security, Minimart, Playground, Swimming Pool, Gymnasium, Parking, Squash Court, Barbeque area, Multipurpose hall",,
105973891,Sri Intan 2,,"RM 1,300 per month",Kuala Lumpur - Jalan Ipoh,Condominium,3,1,2,1221 sq.ft.,Partially Furnished,"Parking, Barbeque area, Tennis Court, Jogging Track, Swimming Pool, Playground, Minimart, Security","Cooking Allowed, Near KTM/LRT",
105805258,Idaman Sutera,2002,"RM 1,300 per month",Kuala Lumpur - Setapak,Condominium,3,,2,850 sq.ft.,Not Furnished,"Security, Jogging Track, Parking, Playground, Gymnasium, Tennis Court, Barbeque area, Minimart, Swimming Pool, Sauna",,
105406534,Residensi Razakmas,,"RM 1,300 per month",Kuala Lumpur - Cheras,Apartment,3,1,2,850 sq.ft.,Partially Furnished,"Lift, Security, Parking",Washing Machine,
102854143,Central Residence @ Sg Besi,2015,"RM 1,300 per month",Kuala Lumpur - Sungai Besi,Apartment,2,2,1,565 sq.ft.,Partially Furnished,"Multipurpose hall, Security, Barbeque area, Sauna, Playground, Swimming Pool, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Internet",
106038407,Nova II,2017,"RM 1,300 per month",Kuala Lumpur - Segambut,Apartment,2,1,2,931 sq.ft.,Not Furnished,"Swimming Pool, Security, Parking, Playground, Lift, Jogging Track, Multipurpose hall, Barbeque area","Air-Cond, Cooking Allowed",
105583981,Pandan Utama,,"RM 1,300 per month",Kuala Lumpur - Ampang,Apartment,3,1,2,1000 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Security, Parking, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Internet",
105729323,PPA1M Metropolitan Kepong,2018,"RM 1,300 per month",Kuala Lumpur - Kepong,Apartment,3,1,2,850 sq.ft.,Partially Furnished,"Minimart, Parking, Club house, Security, Lift, Playground, Multipurpose hall","Cooking Allowed, Air-Cond",
104450951,M Centura,2021,"RM 1,300 per month",Kuala Lumpur - Sentul,Service Residence,2,1,1,646 sq.ft.,Fully Furnished,"Playground, Parking, Security, Barbeque area, Multipurpose hall, Swimming Pool, Lift, Minimart, Tennis Court, Jogging Track, Gymnasium, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",
106006878,Residensi Seri Wahyu @ Jalan Kuching KL,,"RM 1,300 per month",Kuala Lumpur - KL City,Apartment,3,,2,805 sq.ft.,Partially Furnished,"Playground, Jogging Track, Multipurpose hall, Parking, Minimart, Swimming Pool, Security, Gymnasium, Squash Court, Barbeque area, Lift",,
106004330,Midah Ria,,"RM 1,300 per month",Kuala Lumpur - Cheras,Condominium,3,1,2,966 sq.ft.,Partially Furnished,"Parking, Security, Squash Court, Swimming Pool, Playground, Gymnasium, Multipurpose hall, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Internet",
105480910,La Villas Condominium,,"RM 1,300 per month",Kuala Lumpur - Setapak,Condominium,3,,2,1001 sq.ft.,Partially Furnished,"Parking, Barbeque area, Minimart, Swimming Pool, Sauna, Security, Playground","Air-Cond, Cooking Allowed",
105991900,Nilam Apartment,1998,"RM 1,300 per month",Kuala Lumpur - Segambut,Apartment,3,1,2,925 sq.ft.,Partially Furnished,"Playground, Parking, Security, Lift, Jogging Track",Cooking Allowed,
105979034,Residensi Platinum Teratai,2019,"RM 1,300 per month",Kuala Lumpur - Setapak,Service Residence,3,1,2,925 sq.ft.,Partially Furnished,"Multipurpose hall, Security, Swimming Pool, Gymnasium, Playground, Parking",,
105908343,Residensi Teratai,2019,"RM 1,300 per month",Kuala Lumpur - Setapak,Condominium,3,1,2,920 sq.ft.,Partially Furnished,"Security, Playground, Parking, Lift, Gymnasium, Swimming Pool, Minimart",Cooking Allowed,
105657458,Residensi Desa Satumas,2021,"RM 1,250 per month",Kuala Lumpur - Taman Desa,Condominium,3,1,2,850 sq.ft.,Not Furnished,"Parking, Playground, Lift, Multipurpose hall, Security, Swimming Pool, Minimart, Barbeque area",Near KTM/LRT,
103900577,Maxim Citylights @ Sentul KL,2017,"RM 1,250 per month",Kuala Lumpur - Sentul,Condominium,2,2,2,856 sq.ft.,Partially Furnished,"Multipurpose hall, Minimart, Security, Jogging Track, Playground, Swimming Pool, Parking, Lift, Gymnasium, Sauna, Barbeque area","Air-Cond, Cooking Allowed, Near KTM/LRT",
106020183,PPA1M Mercu Jalil,2022,"RM 1,250 per month",Kuala Lumpur - Bukit Jalil,Apartment,3,,2,1028 sq.ft.,Not Furnished,"Parking, Lift, Multipurpose hall, Security, Playground, Jogging Track","Near KTM/LRT, Cooking Allowed",
103654620,Widuri Impian,2008,"RM 1,250 per month",Kuala Lumpur - Desa Petaling,Service Residence,3,1,2,956 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",
106050263,Vista Sentul Residences,2023,"RM 1,200 per month",Kuala Lumpur - Sentul,Service Residence,2,1,2,650 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",
105599493,Rampai Court,,"RM 1,200 per month",Kuala Lumpur - Wangsa Maju,Apartment,2,4,1,600 sq.ft.,Partially Furnished,"Parking, Barbeque area, Playground, Security",,
106040197,Residensi Jalilmas,2020,"RM 1,200 per month",Kuala Lumpur - Bukit Jalil,Apartment,3,1,2,800 sq.ft.,Partially Furnished,"Security, Multipurpose hall, Parking, Minimart",,
78427480,Central Residence @ Sg Besi,2015,"RM 1,200 per month",Kuala Lumpur - Sungai Besi,Apartment,2,1,1,565 sq.ft.,Partially Furnished,"Sauna, Gymnasium, Barbeque area, Multipurpose hall, Playground, Security, Swimming Pool","Air-Cond, Cooking Allowed, Near KTM/LRT, Internet",
106038438,Pandan Heights Condominium,,"RM 1,200 per month",Kuala Lumpur - Cheras,Condominium,3,1,2,988 sq.ft.,Partially Furnished,"Security, Swimming Pool, Jogging Track, Parking, Playground, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT",
106038170,Residensi Pandanmas 2,2018,"RM 1,200 per month",Kuala Lumpur - Desa Pandan,Apartment,3,,2,900 sq.ft.,Not Furnished,"Multipurpose hall, Minimart, Gymnasium, Security, Playground, Swimming Pool, Jogging Track, Parking",Cooking Allowed,
106037334,Residensi Alam Damai (PR1MA @ Alam Damai),2017,"RM 1,200 per month",Kuala Lumpur - Cheras,Apartment,3,1,2,995 sq.ft.,Fully Furnished,"Parking, Multipurpose hall, Security, Playground","Air-Cond, Cooking Allowed, Washing Machine",
105764843,OUG Parklane,2015,"RM 1,200 per month",Kuala Lumpur - OUG,Service Residence,3,1,2,950 sq.ft.,Partially Furnished,"Parking, Security, Playground, Swimming Pool, Lift, Minimart","Cooking Allowed, Near KTM/LRT, Air-Cond",
106016548,Puncak Banyan,2007,"RM 1,200 per month",Kuala Lumpur - Cheras,Condominium,3,2,2,850 sq.ft.,Fully Furnished,"Security, Minimart, Swimming Pool, Parking, Lift, Playground","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",
105211808,Danau Murni,2005,"RM 1,200 per month",Kuala Lumpur - Taman Desa,Condominium,3,,2,800 sq.ft.,Partially Furnished,"Barbeque area, Swimming Pool, Playground, Minimart, Parking, Security",,
106009617,Razak City Residences (RC Residence),2020,"RM 1,200 per month",Kuala Lumpur - Sungai Besi,Service Residence,2,1,2,800 sq.ft.,Not Furnished,"Barbeque area, Gymnasium, Parking, Security, Playground, Swimming Pool, Jogging Track, Lift","Cooking Allowed, Near KTM/LRT",
105829638,KEP Apartment,,"RM 1,200 per month",Kuala Lumpur - Kuchai Lama,Apartment,3,1,2,925 sq.ft.,Not Furnished,"Parking, Security, Playground",Cooking Allowed,
105440429,Residensi Jalilmas,2020,"RM 1,200 per month",Kuala Lumpur - Bukit Jalil,Apartment,3,,2,800 sq.ft.,Not Furnished,"Minimart, Multipurpose hall, Security, Parking, Playground, Lift","Cooking Allowed, Near KTM/LRT",
102038414,Residensi Desa Satumas,2021,"RM 1,200 per month",Kuala Lumpur - Taman Desa,Condominium,3,1,2,850 sq.ft.,Partially Furnished,"Lift, Playground, Parking, Multipurpose hall, Security","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",
105978625,Desa Aman Puri Apartment,1990,"RM 1,200 per month",Kuala Lumpur - Kepong,Apartment,3,1,2,904 sq.ft.,Partially Furnished,"Parking, Swimming Pool, Minimart, Barbeque area, Playground, Gymnasium","Cooking Allowed, Near KTM/LRT",
105733651,Neu Suites,2021,"RM 1,200 per month",Kuala Lumpur - Ampang,Service Residence,1,,1,225 sq.ft.,Fully Furnished,"Lift, Security, Playground, Swimming Pool, Parking, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine",
105993844,TAR Villa,,"RM 1,199 per month",Kuala Lumpur - Setapak,Condominium,3,1,2,1000 sq.ft.,Partially Furnished,"Minimart, Barbeque area, Parking, Security, Lift, Playground","Cooking Allowed, Washing Machine",
105007197,The Court @ Central Residence,2015,"RM 1,150 per month",Kuala Lumpur - Sungai Besi,Service Residence,2,,1,565 sq.ft.,Partially Furnished,"Lift, Multipurpose hall, Gymnasium, Barbeque area, Swimming Pool, Sauna, Parking, Playground, Security",,
105842284,Aliran Damai Apartments,,"RM 1,100 per month",Kuala Lumpur - Cheras,Apartment,3,1,2,947 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Minimart","Cooking Allowed, Near KTM/LRT, Air-Cond",
104306509,Armani Residence,,"RM 1,100 per month",Kuala Lumpur - Cheras,Condominium,1,,1,350 sq.ft.,Fully Furnished,"Multipurpose hall, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",
102172707,Glen View Villa,,"RM 1,100 per month",Kuala Lumpur - Cheras,Condominium,3,,2,1138 sq.ft.,Partially Furnished,"Parking, Swimming Pool, Lift, Security, Playground, Gymnasium, Barbeque area, Multipurpose hall, Jogging Track",Cooking Allowed,
105987925,Fortune Centra Residences,2019,"RM 1,100 per month",Kuala Lumpur - Kepong,Service Residence,1,,1,300 sq.ft.,Partially Furnished,"Gymnasium, Tennis Court, Security, Minimart, Swimming Pool, Barbeque area, Playground, Multipurpose hall, Parking, Squash Court, Jogging Track, Lift, Sauna, Club house",,
105903364,Sri Tioman II,,"RM 1,100 per month",Kuala Lumpur - Setapak,Apartment,2,,2,600 sq.ft.,Fully Furnished,"Security, Lift, Barbeque area, Playground","Cooking Allowed, Near KTM/LRT, Washing Machine",
105979148,Villa Mewah,,"RM 1,100 per month",Kuala Lumpur - Sri Petaling,Apartment,3,1,2,1000 sq.ft.,Partially Furnished,"Security, Parking","Air-Cond, Cooking Allowed",
106005307,Flat Danau Kota,,"RM 1,099 per month",Kuala Lumpur - Setapak,Apartment,3,,2,750 sq.ft.,Fully Furnished,"Minimart, Lift","Cooking Allowed, Near KTM/LRT, Washing Machine, Air-Cond",
103514149,Razak City Residences,,"RM 1,000 per month",Kuala Lumpur - Sungai Besi,Condominium,2,,2,800 sq.ft.,Not Furnished,"Parking, Lift, Security, Swimming Pool, Playground, Gymnasium, Minimart","Cooking Allowed, Near KTM/LRT",
105313834,Villa Mutiara @ Mutiara Complex,2006,"RM 1,000 per month",Kuala Lumpur - Jalan Ipoh,Studio,1,,1,400 sq.ft.,Fully Furnished,"Security, Lift, Swimming Pool, Multipurpose hall, Parking","Air-Cond, Near KTM/LRT, Washing Machine, Cooking Allowed, Internet",
105815192,Sri Penara,,"RM 1,000 per month",Kuala Lumpur - Cheras,Apartment,3,,2,650 sq.ft.,Partially Furnished,"Parking, Security, Minimart, Lift, Playground, Jogging Track",,
105988201,Sri Penara,,"RM 1,000 per month",Kuala Lumpur - Cheras,Apartment,2,2,3,750 sq.ft.,Fully Furnished,"Security, Jogging Track, Playground, Lift, Parking, Minimart","Cooking Allowed, Near KTM/LRT, Washing Machine",
104581474,Residence Razak City,,"RM 1,000 per month",Kuala Lumpur - Ampang,Condominium,3,1,3,1045 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall","Near KTM/LRT, Cooking Allowed",
